,indice,Id_producto,title,family_id,brand,origin,season,color,hexadecimal,top_type,adventurous,weather,print,style,fit,application,Nivel
1573,1573,e45e0299-5fe2-44cc-be8e-d7a11684e9ab,Carlis Top lace ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND39,MAINSTREAM,9,rust,B94600,tops,3,warm_season,smooth,boho,straight,freetime,2
1574,1574,8613849d-04db-41e9-b72e-8a6ea5979cac,Basic Shirt colors ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND15,WHOLE_SALE,9,ecru,ECE9D6,shirt,2,cold_season,smooth,classic,straight,work,2
1575,1575,8cd6831d-e90c-45ec-becb-03eb586eae69,Tullia Shirt ethnic ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND104,NO_MAINSTREAM,9,green,008000,shirt,3,cold_season,retro,classic,straight,work,2
1576,1576,c83e2ea9-9092-4074-954b-46dfb0a79ea6,Vmlacole Sweater solid ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND102,MAINSTREAM,9,black,000000,sweaters,2,cold_season,smooth,classic,straight,freetime,2
1577,1577,cd3494dd-80b4-4e5b-9033-c4ed568861e0,Nottine Scarf nude ,b263ba41-adab-4a83-a3e0-2766522f5aec,BRAND133,OWN_PRODUCTION,9,mustand,DEB24C,,2,cold_season,printed,street,,work,3
1578,1578,62f95ecd-b114-45ff-827e-5900a9c545dc,Byginny Top vneck ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND76,MAINSTREAM,9,ecru,ECE9D6,tops,2,warm,smooth,boho,straight,work,2
1579,1579,57ab97d8-f037-4be0-a62b-e98fbf28ff1a,Hesford Pant joules ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND166,NO_MAINSTREAM,9,blue_dark,00008b,,2,cold_season,smooth,classic,straight,work,1
1580,1580,1dd94771-0baa-419e-b93e-63ffd0fee8fb,York Bag cotton ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND167,OWN_PRODUCTION,9,black,000000,,2,warm,smooth,boho,,work,3
1581,1581,78950c47-d3a0-4713-8325-fd4f77ad5e73,Frcayellow Jeans colors ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND35,MAINSTREAM,9,taupe,9A8176,,2,warm_season,smooth,classic,tight,work,1
1582,1582,c55d0092-b2c2-4f6e-95e2-7c18543330b5,Agreable Top mila ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND12,NO_MAINSTREAM,9,nude,C7A2A2,tops,2,warm,smooth,minimal,straight,work,2
1583,1583,b05925a6-ab30-4972-9ab5-e7018177d250,Farlala Skirt midi ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND34,NO_MAINSTREAM,9,blue_dark,00008b,,3,warm,smooth,casual,straight,freetime,1
1584,1584,41f93293-36f4-47f0-9988-7b0dc2665ada,Pckodo Tshirt stripes ,3087da56-5a27-4e58-aea7-1555c640f232,BRAND142,MAINSTREAM,9,black,000000,hoodies,2,cold_season,horizontal_stripes,casual,loose,freetime,2
1585,1585,afcc86c7-927d-4ff9-8bf8-4820b1299d6f,Ihmarrakech Dress fluid ,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,BRAND89,MAINSTREAM,9,blue_dark,00008b,,2,warm,smooth,boho,straight,work,1
1586,1586,5e817d6b-5799-4526-881e-3db92dd52bfc,Onlfbryn Sweater knit ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND119,MAINSTREAM,9,blue_dark,00008b,sweaters,2,cold,smooth,boho,loose,freetime,2
1587,1587,6a09bcf4-72ae-4dbc-b433-0689c8a0d78a,Miri Skirt central ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND143,OWN_PRODUCTION,9,blue_dark,00008b,,3,cold_season,smooth,street,straight,freetime,1
1588,1588,9be19349-0cca-4768-b93c-86177816c629,Smilla Parka plain,35405a7d-7018-440b-9d16-76206ac3e224,BRAND64,MAINSTREAM,9,black,000000,,3,cold_season,smooth,street,oversize,freetime,3
1589,1589,8a623676-7125-4244-be64-925b8858f2a9,Besna Pant loose ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND90,MAINSTREAM,9,sand,ebd6a7,,3,warm,smooth,boho,loose,work,1
1590,1590,41fca7ef-81b6-447e-b922-90c44eb3d734,Brantlee Jacket regular ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND90,MAINSTREAM,9,brown,462C0E,,2,warm_season,smooth,street,straight,work,3
1591,1591,682385ed-6538-49e4-b164-6853d9f608d7,Shine Dress etui ,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,BRAND160,NO_MAINSTREAM,9,blue_dark,00008b,,2,warm_season,smooth,classic,tight,work,1
1592,1592,1ce26356-9a0b-484a-b16e-d8346ae58ddf,Lazarus Jacket tiffosi ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND19,MAINSTREAM,9,beige,DFC8B2,,2,warm_season,smooth,casual,straight,work,3
1593,1593,ac660546-1528-4ee7-81f1-59f7825d7ded,Dover Scarf closet ,b263ba41-adab-4a83-a3e0-2766522f5aec,BRAND167,OWN_PRODUCTION,9,crimson,D84936,,3,warm_season,geometric,street,,work,3
1594,1594,ab964cd7-7d6e-4da8-8baa-8ca446ebbcaa,Mina Top klein ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND15,WHOLE_SALE,9,purple,5C2F83,tops,2,warm,smooth,classic,straight,freetime,2
1595,1595,8993897e-12bc-4dde-b7d4-c1348dd2817d,Sina Jacket bomb ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND135,WHOLE_SALE,9,green_dark,164A0A,,3,warm_season,tropical,street,loose,freetime,3
1596,1596,92203bd8-74da-410c-a6cd-94b98913ef32,Shbasatin Cardigan knit,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND163,NO_MAINSTREAM,9,blue_dark,00008b,cardigan,2,warm_season,smooth,classic,straight,work,2
1597,1597,3d476986-57c9-4c65-b798-7a5c5c715f25,Jade Shirt print ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND58,WHOLE_SALE,9,jade,3B6968,blouse,3,warm_season,sheets,boho,straight,work,2
1598,1598,e39b85c3-f1fc-4b21-a999-28a5f5435063,Durham Scarf closet ,b263ba41-adab-4a83-a3e0-2766522f5aec,BRAND167,OWN_PRODUCTION,9,mint,c4ddce,,2,warm_season,ethnic,boho,,work,3
1599,1599,2f3489c9-2352-4095-909a-133ff64695a3,Fabiola Shirt collection ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND9,NO_MAINSTREAM,9,ecru,ECE9D6,tops,2,warm_season,smooth,casual,loose,freetime,2
1600,1600,956cc98a-2f6f-46a6-87d4-908f447da4c6,Bona Pant miniprint ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND49,WHOLE_SALE,9,blue_dark,00008b,,2,warm_season,miniprint,classic,tight,work,1
1601,1601,2f23f30a-31ce-4ffd-aa29-1fe80a1dd2d7,Dou Jeans onesize ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND19,MAINSTREAM,9,brick,8e1d03,,3,warm_season,smooth,street,tight,freetime,1
1602,1602,94b3de41-9930-44f2-b999-632c244f8c05,Dotts Shirt cerise ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND15,WHOLE_SALE,9,black,000000,blouse,2,warm_season,miniprint,boho,straight,freetime,2
1603,1603,8895bdca-1b33-42a8-933f-4ea0378b29d4,Itta Pant denim ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND84,WHOLE_SALE,9,white,FFFFFF,,1,cold_season,smooth,classic,tight,work,1
1604,1604,d6e72250-26d9-4de1-a889-5b4e53fc9204,Ray Scarf multi ,b263ba41-adab-4a83-a3e0-2766522f5aec,BRAND70,NO_MAINSTREAM,9,ecru,ECE9D6,,2,warm_season,horizontal_stripes,boho,,work,3
1605,1605,0b8f75b0-29c8-4bb3-8a4d-6fd7b1da29c3,Uni Shirt cerise ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND15,WHOLE_SALE,9,white,FFFFFF,blouse,3,cold_season,smooth,boho,straight,freetime,2
1606,1606,2f23f30a-31ce-4ffd-aa29-1fe80a1dd2d7,Dou Jeans onesize ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND19,MAINSTREAM,9,ochre,b3832e,,3,warm_season,smooth,street,tight,freetime,1
1607,1607,e9ee622d-2d17-4bd2-9f0e-baea1f506bd4,French Jeans denim ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND110,NO_MAINSTREAM,9,blue_light,87CEFA,,2,cold_season,smooth,casual,tight,freetime,1
1608,1608,f023ad68-92a3-4393-b47d-d4f570e4b596,Andrea Pant zeze ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND74,MAINSTREAM,9,black,000000,,2,warm,polka_dot,boho,loose,work,1
1609,1609,bf771e5f-5975-41c6-9ef3-642ce87f5dfb,Shlunar Jeans denim ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND163,NO_MAINSTREAM,9,blue,000081,,2,cold_season,smooth,casual,tight,work,1
1610,1610,c43772c0-f11b-474e-ab54-5d48ff18e3a3,Twill Pant shape ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND74,MAINSTREAM,9,khaki,666633,,2,warm_season,smooth,classic,tight,work,1
1611,1611,308de4d5-e687-48cc-8d32-d22467228d3e,Jarei Skirt cerise ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND15,WHOLE_SALE,9,beige,DFC8B2,,3,warm,floral,boho,straight,freetime,1
1612,1612,f70e931e-fa6e-4522-afce-2acfe6bd0148,Vmsandi Jacket coated ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND102,MAINSTREAM,9,black,000000,,3,cold_season,smooth,street,straight,freetime,3
1613,1613,b96a988b-ce7a-40ec-9d73-3ec3ce5e4b93,Fritblaze Pant print ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND35,MAINSTREAM,9,sand,ebd6a7,,3,warm_season,tropical,street,loose,freetime,1
1614,1614,50701dda-a3f4-4b59-8698-da3757382574,Lines Top cerise ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND15,WHOLE_SALE,9,yellow,FFFF00,tops,2,warm,vertical_stripes,boho,straight,freetime,2
1615,1615,279d2c0a-655d-4ea5-b38a-76b2216742eb,Crissi Pant colour ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND83,MAINSTREAM,9,white,FFFFFF,,3,cold_season,smooth,street,tight,work,1
1616,1616,50701dda-a3f4-4b59-8698-da3757382574,Lines Top cerise ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND15,WHOLE_SALE,9,pink,FFC0CB,tops,2,warm,vertical_stripes,boho,straight,freetime,2
1617,1617,269c8f6f-595a-4125-be41-1075463c2dcf,Vmkatelin Skirt wrap ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND102,MAINSTREAM,9,black,000000,,3,warm,smooth,street,straight,work,1
1618,1618,f02d0133-3575-4138-bbc4-07b486248798,Ihalpa Cardigan aqua ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND89,MAINSTREAM,9,blue_petrol,153668,cardigan,1,cold_season,smooth,minimal,loose,freetime,2
1619,1619,7c0cb32f-0bc9-458a-8f54-216083832d71,Onlvenice Cardigan knt ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND119,MAINSTREAM,9,blue_dark,00008b,cardigan,1,cold_season,smooth,classic,tight,working_girl,2
1620,1620,d8bd306e-67f1-4250-9e5e-7669183d15f4,Majollica Top summer ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND91,WHOLE_SALE,9,black,000000,tops,2,warm,smooth,classic,straight,work,2
1621,1621,d91756c4-2690-4036-82f7-bc823adef0ce,Sofia Top night ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND91,WHOLE_SALE,9,black,000000,tops,2,warm_season,smooth,boho,straight,work,2
1622,1622,704e48d1-1b2d-4593-b00f-ad6a11914f95,Vicommit Skirt noos ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND55,MAINSTREAM,9,black,000000,,2,cold_season,smooth,street,tight,freetime,1
1623,1623,a03b9532-0948-4bbe-a72d-6ed30e4afaf7,Nuannora Sweater press ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND170,PREMIUM,9,rust,B94600,sweaters,3,cold_season,smooth,street,straight,night,2
1624,1624,ac660546-1528-4ee7-81f1-59f7825d7ded,Dover Scarf closet ,b263ba41-adab-4a83-a3e0-2766522f5aec,BRAND167,OWN_PRODUCTION,9,blue_dark,00008b,,3,warm_season,geometric,street,,work,3
1625,1625,6231a57e-14e7-426b-9fb3-7805196916fe,Carol Dress majolica ,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,BRAND91,WHOLE_SALE,9,black,000000,,2,warm_season,smooth,classic,straight,work,1
1626,1626,6231a57e-14e7-426b-9fb3-7805196916fe,Carol Dress majolica ,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,BRAND91,WHOLE_SALE,9,blue_dark,00008b,,2,warm_season,smooth,classic,straight,work,1
1627,1627,1dd94771-0baa-419e-b93e-63ffd0fee8fb,York Bag cotton ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND167,OWN_PRODUCTION,9,ochre,b3832e,,2,warm,smooth,boho,,work,3
1628,1628,a30048da-8345-49e1-9a00-b5c90322ee4d,Evans Top ruffle ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND125,OWN_PRODUCTION,9,black,000000,tops,2,warm_season,smooth,night,straight,night,2
1629,1629,f54e7d70-9343-4a20-8465-68044e494f61,Sally Shirt film ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND31,OWN_PRODUCTION,9,black,000000,shirt,2,warm_season,animal_print,classic,straight,freetime,2
1630,1630,a137287b-e6c2-49bb-96d3-085b75803272,Mollie Shirt jacquard ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND8,NO_MAINSTREAM,9,white,FFFFFF,tops,2,warm,miniprint,boho,straight,work,2
1631,1631,8a0b88b6-0d6d-4413-88cf-a90024bdbcb1,Lincoln Bag closet ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND167,OWN_PRODUCTION,9,blue_klein,0000FF,,3,warm,sheets,boho,,freetime,3
1632,1632,7e3ae6eb-07ee-4970-ad9e-72e326a76899,Celes Bag closet ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND167,OWN_PRODUCTION,9,salmon,F29985,,2,cold,smooth,boho,,freetime,3
1633,1633,90ad2c50-2b87-4369-bc06-54b524f7bab1,Roches Bag closet ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND167,OWN_PRODUCTION,9,black,000000,,3,warm_season,floral,boho,,freetime,3
1634,1634,8a0b88b6-0d6d-4413-88cf-a90024bdbcb1,Lincoln Bag closet ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND167,OWN_PRODUCTION,9,nude,C7A2A2,,3,warm,sheets,boho,,freetime,3
1635,1635,f005ffcd-2ef1-437f-abde-eb4e0bb5789d,Viher Jacket noos,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND55,MAINSTREAM,9,black,000000,,2,cold_season,smooth,classic,tight,work,3
1636,1636,e5ea2d9f-325b-4a91-aaa4-72e9a77decb8,Denim Jeans anna,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND45,WHOLE_SALE,9,blue_dark,00008b,,2,warm_season,smooth,street,tight,freetime,1
1637,1637,53176d03-27cd-43a1-8039-7ff70870aa46,Emirate Scarf sew T. UNQ C. ecru,b263ba41-adab-4a83-a3e0-2766522f5aec,BRAND143,OWN_PRODUCTION,9,ecru,ECE9D6,,2,warm_season,other,boho,,freetime,3
1638,1638,1612cad7-b3ff-4c18-91d5-237795578050,Tilda Top majolica,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND91,WHOLE_SALE,9,green,008000,tops,2,warm,smooth,classic,straight,freetime,2
1639,1639,d45043bf-d5cb-4276-84ac-61bf6758df7d,Bamburg Scarf cahier ,b263ba41-adab-4a83-a3e0-2766522f5aec,BRAND157,OWN_PRODUCTION,9,blue_light,87CEFA,,2,warm_season,vertical_stripes,casual,,work,3
1640,1640,d45043bf-d5cb-4276-84ac-61bf6758df7d,Bamburg Scarf cahier ,b263ba41-adab-4a83-a3e0-2766522f5aec,BRAND157,OWN_PRODUCTION,9,coral,E65A5B,,2,warm_season,vertical_stripes,casual,,work,3
1641,1641,454942bb-7dca-4af2-be61-acc5e67c7a21,Mila Tshirt film,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND31,OWN_PRODUCTION,9,khaki,666633,tops,2,warm_season,camouflage,boho,straight,freetime,2
1642,1642,ba96db3f-187b-4063-925a-e8a641d18f21,Pckamelia Pant culotte,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND142,MAINSTREAM,9,blue_dark,00008b,,3,cold_season,smooth,street,loose,freetime,1
1643,1643,a30048da-8345-49e1-9a00-b5c90322ee4d,Evans Top ruffle ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND125,OWN_PRODUCTION,9,blue_dark,00008b,tops,2,warm_season,smooth,night,straight,night,2
1644,1644,956572ed-7e72-4132-93a1-1f7621f54b67,Kate Pant mazarine ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND89,MAINSTREAM,9,orange,FFA500,,3,warm_season,smooth,street,straight,freetime,1
1645,1645,ef797409-75c2-4f54-951a-f0af522ac8c3,Rebecca Jeans denim ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND106,WHOLE_SALE,9,blue_dark,00008b,,2,warm_season,smooth,casual,tight,freetime,1
1646,1646,5e817d6b-5799-4526-881e-3db92dd52bfc,Onlfbryn Sweater knit ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND119,MAINSTREAM,9,ecru,ECE9D6,sweaters,2,cold,smooth,boho,loose,freetime,2
1647,1647,d4227b80-ed1c-454a-804e-2f0d23ed267c,Tie Top sew ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND143,OWN_PRODUCTION,9,grey_dark,5F5E5E,t-shirts,2,warm,smooth,casual,straight,freetime,2
1648,1648,1f0f5bc0-6d91-4e97-af87-109a0a4c01af,Ihasilo Shirt placid ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND89,MAINSTREAM,9,blue_light,87CEFA,shirt,1,cold_season,vertical_stripes,classic,straight,work,2
1649,1649,869ca7be-b2e3-40e5-b29a-87358b62234b,Mix Shirt majo,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND91,WHOLE_SALE,9,ecru,ECE9D6,blouse,3,cold_season,animal_print,street,loose,work,2
1650,1650,7e3ae6eb-07ee-4970-ad9e-72e326a76899,Celes Bag closet ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND167,OWN_PRODUCTION,9,black,000000,,2,cold,smooth,boho,,freetime,3
1651,1651,cbe194a4-8393-4baa-879e-d3f098fd8121,Candice Bag closet ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND167,OWN_PRODUCTION,9,blue_dark,00008b,,2,cold,smooth,boho,,freetime,3
1652,1652,85620518-894e-4b41-adab-9f44806aa446,Cat Bag closet ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND167,OWN_PRODUCTION,9,garnet,800000,,3,cold,smooth,boho,,freetime,3
1653,1653,461712f4-8c80-45f6-8683-85a5f6ba40b8,Belvoir Bag closet ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND167,OWN_PRODUCTION,9,blue_dark,00008b,,2,warm_season,ethnic,boho,,freetime,3
1654,1654,efa8d11a-468d-4ecc-b47e-ed71cf914582,Medea Skirt printed ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND64,MAINSTREAM,9,green_light,BBE2AD,,3,warm_season,animal_print,street,tight,freetime,1
1655,1655,fa5d3bb6-3b72-4810-a15f-761c9c36aabc,Exet Foulard closet ,b263ba41-adab-4a83-a3e0-2766522f5aec,BRAND167,OWN_PRODUCTION,9,ochre,b3832e,,2,warm_season,sheets,boho,,freetime,3
1656,1656,375aac68-b7fd-4038-adff-92b9b5a7d418,Marge Tshirt stripes ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND34,NO_MAINSTREAM,9,blue_light,87CEFA,t-shirts,2,warm,horizontal_stripes,casual,straight,freetime,2
1657,1657,88fb3d34-9713-43bc-9dcc-3bc765a748f2,Lima Skirt tie ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND15,WHOLE_SALE,9,black,000000,,2,warm,smooth,boho,loose,freetime,1
1658,1658,fe45050d-1e6d-4fd1-bebc-88fb51a1fd36,Florida Trench sof ,07bee010-39f3-4200-9250-c1524842e6a6,BRAND116,WHOLE_SALE,9,khaki,666633,,2,cold_season,smooth,classic,straight,work,3
1659,1659,a742cbea-05d1-4468-a461-b9548d349609,Softy Trench boom ,07bee010-39f3-4200-9250-c1524842e6a6,BRAND116,WHOLE_SALE,9,pink,FFC0CB,,1,cold_season,smooth,classic,straight,work,3
1660,1660,cec36c3b-b0dc-4127-8a7a-2f9ddb7bba95,Betty Scarf closet ,b263ba41-adab-4a83-a3e0-2766522f5aec,BRAND167,OWN_PRODUCTION,9,beige,DFC8B2,,2,warm_season,ethnic,boho,,work,3
1661,1661,4f287b0b-79c2-48bc-9178-efa94108762f,Bele Scarf closet ,b263ba41-adab-4a83-a3e0-2766522f5aec,BRAND167,OWN_PRODUCTION,9,blue_dark,00008b,,2,warm_season,horizontal_stripes,casual,,work,3
1662,1662,645d8ad7-891d-47f2-89af-0d10a5f5169d,Pcfive Jean sweet ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND142,MAINSTREAM,9,grey_dark,5F5E5E,,3,warm_season,smooth,casual,tight,freetime,1
1663,1663,57071a59-7ea9-407d-a832-2a45575b35fd,Blues Top majo ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND91,WHOLE_SALE,9,white,FFFFFF,tops,2,warm,smooth,boho,straight,work,2
1664,1664,145105bb-dfb2-404b-959d-4d50e378896b,Buttons Sweatshirt colors ,3087da56-5a27-4e58-aea7-1555c640f232,BRAND60,WHOLE_SALE,9,green_dark,164A0A,hoodies,2,cold_season,smooth,classic,straight,freetime,2
1665,1665,90ad2c50-2b87-4369-bc06-54b524f7bab1,Roches Bag closet ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND167,OWN_PRODUCTION,9,ecru,ECE9D6,,3,warm_season,floral,boho,,freetime,3
1666,1666,4fc8ca2f-0396-4a3f-a04d-b35f761e3478,Logo T-shirt corn ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND2,NO_MAINSTREAM,9,white,FFFFFF,t-shirts,2,warm,smooth,casual,straight,freetime,2
1667,1667,f315f453-ec61-4a6e-8690-c0edff7ebab0,Leather Bag gold ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND134,MAINSTREAM,9,gold,B5A45F,,2,warm_season,smooth,night,,freetime,3
1668,1668,02d08e85-c02b-45bd-8578-154c29f891f3,Look Pant knitted ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND9,NO_MAINSTREAM,9,beige,DFC8B2,,3,warm_season,smooth,minimal,straight,freetime,1
1669,1669,025f5f8b-d69a-47fd-9e3a-1266d82b01ad,Lovely Top sweat ,3087da56-5a27-4e58-aea7-1555c640f232,BRAND134,MAINSTREAM,9,gray_light,D3D3D3,hoodies,1,cold_season,smooth,casual,straight,freetime,2
1670,1670,7baf0dcb-d1e8-4029-81d0-f02c3b255735,Zeze Shirt woven ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND74,MAINSTREAM,9,ecru,ECE9D6,blouse,2,warm,smooth,boho,straight,work,2
1671,1671,aeef58a3-ae61-4ece-873f-5e00cadcdc4d,Soft Parka true ,35405a7d-7018-440b-9d16-76206ac3e224,BRAND162,NO_MAINSTREAM,9,blue_dark,00008b,,2,warm_season,smooth,casual,straight,work,3
1672,1672,c2f3753d-0159-4a17-9c51-a7033f08461e,Onllesly Cardigan knt,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND119,MAINSTREAM,9,beige,DFC8B2,cardigan,3,cold_season,smooth,casual,straight,freetime,2
1673,1673,c5719ec3-c97a-4268-8bfc-131e0326d665,Uniq Skirt senes ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND129,WHOLE_SALE,9,black,000000,,3,warm_season,floral,street,loose,work,1
1674,1674,018973b9-3e05-4411-ae3b-daed8c972e2d,Basha Skirt bohck,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND97,OWN_PRODUCTION,9,black,000000,,2,warm_season,smooth,classic,tight,work,1
1675,1675,018973b9-3e05-4411-ae3b-daed8c972e2d,Basha Skirt bohck,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND97,OWN_PRODUCTION,9,grey_dark,5F5E5E,,2,warm_season,smooth,classic,tight,work,1
1676,1676,95d0fb0b-25cb-4e5e-a392-cbd589cb4d78,Anna Shirt wdc,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND52,OWN_PRODUCTION,9,white,FFFFFF,blouse,2,warm_season,smooth,classic,loose,work,2
1677,1677,dca5cddb-6f59-4b91-b2d6-c32e81db3fbf,Scella Shirt chiffon ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND66,MAINSTREAM,9,green_dark,164A0A,blouse,2,warm_season,camouflage,street,loose,freetime,2
1678,1678,756c4727-0380-461c-8125-3c0d21c0f49b,Jrfashion Jeans noos ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND24,MAINSTREAM,9,blue_dark,00008b,,2,cold_season,smooth,classic,tight,freetime,1
1679,1679,3e27c6eb-2824-4ae1-ac6a-73f3cb569cd4,Noelia Bag bestini ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND126,WHOLE_SALE,9,blue_dark,00008b,,2,warm_season,smooth,boho,,freetime,3
1680,1680,993165a3-309e-4859-8e9a-c22b3902d686,Sparta Scarf sew ,b263ba41-adab-4a83-a3e0-2766522f5aec,BRAND143,OWN_PRODUCTION,9,mustand,DEB24C,,2,warm_season,smooth,boho,,freetime,3
1681,1681,d65b9b82-8677-4b55-877c-cdcf71a9cee0,Zebry Top closet ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND167,OWN_PRODUCTION,9,blue_petrol,153668,tops,3,warm,animal_print,boho,straight,work,2
1682,1682,f2021d1f-bb92-4423-b32a-528169cf198a,Elli Shirt flowers ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND28,WHOLE_SALE,9,beige,DFC8B2,blouse,3,warm_season,floral,boho,straight,work,2
1683,1683,f2021d1f-bb92-4423-b32a-528169cf198a,Elli Shirt flowers ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND28,WHOLE_SALE,9,black,000000,blouse,3,warm_season,floral,boho,straight,work,2
1684,1684,f8c0abd5-70e9-4189-a1c0-310fa29199a8,Shine Tshirt colors ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND58,WHOLE_SALE,9,gold,B5A45F,t-shirts,3,warm,smooth,night,loose,freetime,2
1685,1685,735761e6-8f79-43c9-8279-a7af97fe00eb,Vilucy Tshirt fav ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND55,MAINSTREAM,9,salmon,F29985,tops,2,warm_season,smooth,classic,straight,freetime,2
1686,1686,7523a906-edb8-49ff-8262-a9888680a3e7,Anwick Scarf closet ,b263ba41-adab-4a83-a3e0-2766522f5aec,BRAND167,OWN_PRODUCTION,9,blue_petrol,153668,,2,warm_season,tropical,street,,work,3
